event_id,event_time,session_id,customer_id,event_type,product_id,detail,device,variant
E023173,2026-03-31T08:27:29,S004124,,apply_filter,,color=green,mobile,
E023174,2026-03-31T08:27:44,S004124,,view_item,P075,,mobile,
E023175,2026-03-31T08:28:20,S004124,,add_to_cart,P075,,mobile,
E023176,2026-03-31T13:04:00,S004125,C0330,session_start,,direct,mobile,
E023177,2026-03-31T13:04:13,S004125,C0330,search,,여름 하객룩|7,mobile,
E023178,2026-03-31T13:04:24,S004125,C0330,view_category,,bag,mobile,
E023179,2026-03-31T13:05:34,S004125,C0330,view_item,P074,,mobile,
E023180,2026-03-31T13:06:35,S004125,C0330,view_item,P074,,mobile,
E023181,2026-03-31T13:07:00,S004125,C0330,view_item,P078,,mobile,
E023182,2026-03-31T13:08:04,S004125,C0330,view_item,P074,,mobile,
E023183,2026-03-31T18:57:00,S004126,C0103,session_start,,direct,mobile,
E023184,2026-03-31T18:57:09,S004126,C0103,view_category,,bottom,mobile,
E023185,2026-03-31T18:57:12,S004126,C0103,apply_filter,,color=gray,mobile,
E023186,2026-03-31T18:57:52,S004126,C0103,view_item,P043,,mobile,
E023187,2026-03-31T18:59:17,S004126,C0103,view_item,P050,,mobile,
E023188,2026-03-31T19:00:01,S004126,C0103,view_item,P045,,mobile,
E023189,2026-03-31T19:01:30,S004126,C0103,view_item,P052,,mobile,
E023190,2026-03-31T19:01:39,S004126,C0103,wishlist_add,P052,,mobile,
E023191,2026-03-31T08:44:00,S004127,C0186,session_start,,search_ad,app,
E023192,2026-03-31T08:44:15,S004127,C0186,view_category,,outer,app,
E023193,2026-03-31T08:45:10,S004127,C0186,view_item,P015,,app,
E023194,2026-03-31T08:45:21,S004127,C0186,view_item,P017,,app,
E023195,2026-03-31T13:02:00,S004128,,session_start,,organic,mobile,
E023196,2026-03-31T13:02:19,S004128,,search,,블랙 슬랙스|11,mobile,
E023197,2026-03-31T13:02:35,S004128,,view_category,,outer,mobile,
E023198,2026-03-31T13:02:53,S004128,,apply_filter,,sort=newest,mobile,
E023199,2026-03-31T13:03:07,S004128,,view_item,P004,,mobile,
E023200,2026-03-31T13:04:35,S004128,,view_item,P015,,mobile,
E023201,2026-03-31T13:50:00,S004129,C0477,session_start,,direct,app,
E023202,2026-03-31T13:50:13,S004129,C0477,view_category,,bottom,app,
E023203,2026-03-31T13:50:23,S004129,C0477,apply_filter,,color=beige,app,
E023204,2026-03-31T13:51:32,S004129,C0477,view_item,P042,,app,
E023205,2026-03-31T16:55:00,S004130,C0418,session_start,,search_ad,app,
E023206,2026-03-31T16:55:12,S004130,C0418,view_category,,bag,app,
E023207,2026-03-31T16:55:30,S004130,C0418,apply_filter,,sort=popular,app,
E023208,2026-03-31T16:56:50,S004130,C0418,view_item,P075,,app,
E023209,2026-03-31T17:57:00,S004131,C0123,session_start,,search_ad,mobile,
E023210,2026-03-31T17:57:38,S004131,C0123,search,,바라클라바|0,mobile,
E023211,2026-03-31T16:56:00,S004132,,session_start,,organic,mobile,
E023212,2026-03-31T16:56:14,S004132,,search,,반팔 티셔츠|0,mobile,
E023213,2026-03-31T16:56:24,S004132,,view_category,,bottom,mobile,
E023214,2026-03-31T16:56:43,S004132,,apply_filter,,fit=크롭,mobile,
E023215,2026-03-31T16:57:28,S004132,,view_item,P052,,mobile,
E023216,2026-03-31T16:58:33,S004132,,view_item,P048,,mobile,
E023217,2026-03-31T16:59:48,S004132,,view_item,P042,,mobile,
E023218,2026-03-31T17:00:00,S004132,,wishlist_add,P042,,mobile,
E023219,2026-04-01T17:06:00,S004133,,session_start,,direct,desktop,
E023220,2026-04-01T17:06:22,S004133,,view_category,,bottom,desktop,
E023221,2026-04-01T17:06:39,S004133,,apply_filter,,category=outer,desktop,
E023222,2026-04-01T17:07:13,S004133,,view_item,P043,,desktop,
E023223,2026-04-01T17:08:41,S004133,,view_item,P048,,desktop,
E023224,2026-04-01T17:09:24,S004133,,view_item,P055,,desktop,
E023225,2026-04-01T17:09:38,S004133,,add_to_cart,P055,,desktop,
E023226,2026-04-01T14:38:00,S004134,C0229,session_start,,search_ad,app,
E023227,2026-04-01T14:38:25,S004134,C0229,view_category,,bottom,app,
E023228,2026-04-01T14:38:32,S004134,C0229,apply_filter,,sort=popular,app,
E023229,2026-04-01T14:38:50,S004134,C0229,view_item,P048,,app,
E023230,2026-04-01T14:39:39,S004134,C0229,view_item,P048,,app,
E023231,2026-04-01T13:08:00,S004135,,session_start,,sns,desktop,
E023232,2026-04-01T13:08:12,S004135,,view_category,,bag,desktop,
E023233,2026-04-01T13:09:14,S004135,,view_item,P075,,desktop,
E023234,2026-04-01T13:09:45,S004135,,view_item,P080,,desktop,
E023235,2026-04-01T17:40:00,S004136,,session_start,,search_ad,mobile,
E023236,2026-04-01T17:40:13,S004136,,view_category,,bottom,mobile,
E023237,2026-04-01T17:41:04,S004136,,view_item,P055,,mobile,
E023238,2026-04-01T17:41:48,S004136,,view_item,P053,,mobile,
E023239,2026-04-01T17:42:13,S004136,,view_item,P044,,mobile,
E023240,2026-04-01T17:42:41,S004136,,view_item,P055,,mobile,
E023241,2026-04-01T10:42:00,S004137,C0430,session_start,,organic,app,
E023242,2026-04-01T10:42:10,S004137,C0430,view_category,,bottom,app,
E023243,2026-04-01T10:42:22,S004137,C0430,apply_filter,,color=gray,app,
E023244,2026-04-01T10:42:52,S004137,C0430,view_item,P060,,app,
E023245,2026-04-01T10:43:21,S004137,C0430,view_item,P045,,app,
E023246,2026-04-01T10:44:16,S004137,C0430,view_item,P055,,app,
E023247,2026-04-01T17:23:00,S004138,C0429,session_start,,organic,app,
E023248,2026-04-01T17:23:14,S004138,C0429,view_category,,bag,app,
E023249,2026-04-01T17:23:29,S004138,C0429,apply_filter,,price=100k_200k,app,
E023250,2026-04-01T17:24:14,S004138,C0429,view_item,P073,,app,
E023251,2026-04-01T17:24:24,S004138,C0429,view_item,P073,,app,
E023252,2026-04-01T17:25:46,S004138,C0429,view_item,P073,,app,
E023253,2026-04-01T13:01:00,S004139,C0113,session_start,,search_ad,desktop,
E023254,2026-04-01T13:01:28,S004139,C0113,view_category,,outer,desktop,
E023255,2026-04-01T13:02:27,S004139,C0113,view_item,P012,,desktop,
E023256,2026-04-01T15:48:00,S004140,C0444,session_start,,organic,mobile,
E023257,2026-04-01T15:48:06,S004140,C0444,search,,하객룩 원피스|15,mobile,
E023258,2026-04-01T15:48:11,S004140,C0444,view_category,,dress,mobile,
E023259,2026-04-01T15:48:15,S004140,C0444,apply_filter,,price=50k_100k,mobile,
E023260,2026-04-01T15:48:42,S004140,C0444,view_item,P064,,mobile,
E023261,2026-04-01T15:49:53,S004140,C0444,view_item,P069,,mobile,
E023262,2026-04-01T15:51:14,S004140,C0444,view_item,P072,,mobile,
E023263,2026-04-01T15:51:58,S004140,C0444,view_item,P061,,mobile,
E023264,2026-04-01T13:20:00,S004141,C0479,session_start,,push,app,
E023265,2026-04-01T13:20:39,S004141,C0479,search,,77사이즈 원피스|0,app,
E023266,2026-04-01T13:20:49,S004141,C0479,view_category,,dress,app,
E023267,2026-04-01T13:21:08,S004141,C0479,apply_filter,,color=green,app,
E023268,2026-04-01T13:22:19,S004141,C0479,view_item,P071,,app,
E023269,2026-04-01T13:22:30,S004141,C0479,wishlist_add,P071,,app,
E023270,2026-04-01T18:07:00,S004142,C0587,session_start,,sns,app,
E023271,2026-04-01T18:07:27,S004142,C0587,search,,빅사이즈 팬츠|0,app,
E023272,2026-04-01T18:07:55,S004142,C0587,view_category,,outer,app,
E023273,2026-04-01T18:08:05,S004142,C0587,apply_filter,,price=100k_200k,app,
E023274,2026-04-01T18:08:16,S004142,C0587,view_item,P001,,app,
E023275,2026-04-01T18:08:26,S004142,C0587,wishlist_add,P001,,app,
E023276,2026-04-01T18:12:00,S004143,C0227,session_start,,search_ad,app,
E023277,2026-04-01T18:12:09,S004143,C0227,view_category,,top,app,
E023278,2026-04-01T18:12:15,S004143,C0227,apply_filter,,category=dress,app,
E023279,2026-04-01T18:12:32,S004143,C0227,view_item,P040,,app,
E023280,2026-04-01T18:12:49,S004143,C0227,view_item,P031,,app,
E023281,2026-04-01T18:12:57,S004143,C0227,add_to_cart,P031,,app,
E023282,2026-04-01T19:21:00,S004144,,session_start,,direct,mobile,
E023283,2026-04-01T19:21:35,S004144,,search,,반팔 티셔츠|0,mobile,
E023284,2026-04-01T19:21:42,S004144,,view_category,,outer,mobile,
E023285,2026-04-01T19:22:28,S004144,,view_item,P001,,mobile,
E023286,2026-04-01T14:05:00,S004145,,session_start,,search_ad,mobile,
E023287,2026-04-01T14:05:17,S004145,,view_category,,bottom,mobile,
E023288,2026-04-01T14:05:33,S004145,,apply_filter,,color=gray,mobile,
E023289,2026-04-01T14:06:27,S004145,,view_item,P060,,mobile,
E023290,2026-04-01T14:07:00,S004145,,view_item,P052,,mobile,
E023291,2026-04-01T14:08:13,S004145,,view_item,P053,,mobile,
E023292,2026-04-01T14:08:23,S004145,,wishlist_add,P053,,mobile,
E023293,2026-04-01T14:58:00,S004146,C0166,session_start,,sns,mobile,
E023294,2026-04-01T14:58:23,S004146,C0166,view_category,,top,mobile,
E023295,2026-04-01T14:58:44,S004146,C0166,view_item,P023,,mobile,
E023296,2026-04-01T14:59:01,S004146,C0166,view_item,P026,,mobile,
E023297,2026-04-01T14:35:00,S004147,,session_start,,search_ad,desktop,
E023298,2026-04-01T14:35:20,S004147,,search,,가디건|20,desktop,
E023299,2026-04-01T14:35:30,S004147,,view_category,,dress,desktop,
E023300,2026-04-01T14:35:44,S004147,,apply_filter,,size=FREE,desktop,
E023301,2026-04-01T14:36:11,S004147,,view_item,P063,,desktop,
E023302,2026-04-01T14:36:15,S004147,,wishlist_add,P063,,desktop,
E023303,2026-04-01T16:04:00,S004148,C0214,session_start,,direct,app,
E023304,2026-04-01T16:04:13,S004148,C0214,view_category,,bottom,app,
E023305,2026-04-01T16:04:32,S004148,C0214,apply_filter,,color=white,app,
E023306,2026-04-01T16:05:29,S004148,C0214,view_item,P050,,app,
E023307,2026-04-01T16:06:08,S004148,C0214,view_item,P055,,app,
E023308,2026-04-01T16:06:39,S004148,C0214,view_item,P055,,app,
E023309,2026-04-01T16:07:50,S004148,C0214,view_item,P043,,app,
E023310,2026-04-01T17:09:00,S004149,C0051,session_start,,direct,app,
E023311,2026-04-01T17:09:05,S004149,C0051,search,,77사이즈 원피스|0,app,
E023312,2026-04-01T18:38:00,S004150,,session_start,,sns,mobile,
E023313,2026-04-01T18:38:23,S004150,,view_category,,dress,mobile,
E023314,2026-04-01T18:38:28,S004150,,apply_filter,,size=S,mobile,
E023315,2026-04-01T18:39:03,S004150,,view_item,P069,,mobile,
E023316,2026-04-01T18:39:22,S004150,,view_item,P063,,mobile,
E023317,2026-04-01T15:39:00,S004151,,session_start,,direct,desktop,
E023318,2026-04-01T15:39:28,S004151,,view_category,,top,desktop,
E023319,2026-04-01T15:39:31,S004151,,apply_filter,,fit=와이드,desktop,
E023320,2026-04-01T15:40:35,S004151,,view_item,P032,,desktop,
E023321,2026-04-01T15:41:00,S004151,,view_item,P040,,desktop,
E023322,2026-04-01T10:02:00,S004152,C0186,session_start,,search_ad,app,
E023323,2026-04-01T10:02:28,S004152,C0186,view_category,,bag,app,
E023324,2026-04-01T10:03:22,S004152,C0186,view_item,P075,,app,
E023325,2026-04-01T10:04:21,S004152,C0186,view_item,P077,,app,
E023326,2026-04-01T10:05:23,S004152,C0186,view_item,P076,,app,
E023327,2026-04-01T08:21:00,S004153,C0299,session_start,,search_ad,app,
E023328,2026-04-01T08:21:12,S004153,C0299,view_category,,dress,app,
E023329,2026-04-01T08:21:26,S004153,C0299,view_item,P061,,app,
E023330,2026-04-01T08:22:19,S004153,C0299,view_item,P061,,app,
E023331,2026-04-01T08:22:45,S004153,C0299,view_item,P064,,app,
E023332,2026-04-01T16:29:00,S004154,,session_start,,search_ad,mobile,
E023333,2026-04-01T16:29:38,S004154,,search,,빅사이즈 팬츠|0,mobile,
E023334,2026-04-01T16:30:02,S004154,,view_category,,bag,mobile,
E023335,2026-04-01T16:31:29,S004154,,view_item,P076,,mobile,
E023336,2026-04-01T16:32:32,S004154,,view_item,P077,,mobile,
E023337,2026-04-01T16:33:37,S004154,,view_item,P074,,mobile,
E023338,2026-04-01T18:18:00,S004155,,session_start,,direct,mobile,
E023339,2026-04-01T18:18:21,S004155,,view_category,,dress,mobile,
E023340,2026-04-01T18:19:36,S004155,,view_item,P063,,mobile,
E023341,2026-04-01T12:57:00,S004156,C0361,session_start,,search_ad,app,
E023342,2026-04-01T12:57:21,S004156,C0361,search,,와이드 팬츠|24,app,
E023343,2026-04-01T12:57:39,S004156,C0361,view_category,,bottom,app,
E023344,2026-04-01T12:58:39,S004156,C0361,view_item,P057,,app,
E023345,2026-04-01T12:58:51,S004156,C0361,view_item,P043,,app,
E023346,2026-04-01T19:56:00,S004157,C0479,session_start,,direct,app,
E023347,2026-04-01T19:56:22,S004157,C0479,search,,발레코어|0,app,
E023348,2026-04-01T14:07:00,S004158,C0393,session_start,,search_ad,mobile,
E023349,2026-04-01T14:07:08,S004158,C0393,search,,반팔 티셔츠|0,mobile,
E023350,2026-04-01T18:56:00,S004159,,session_start,,direct,mobile,
E023351,2026-04-01T18:56:11,S004159,,view_category,,bottom,mobile,
E023352,2026-04-01T18:56:26,S004159,,apply_filter,,fit=와이드,mobile,
E023353,2026-04-01T18:57:50,S004159,,view_item,P044,,mobile,
E023354,2026-04-01T18:58:48,S004159,,view_item,P048,,mobile,
E023355,2026-04-01T18:58:53,S004159,,wishlist_add,P048,,mobile,
E023356,2026-04-01T18:59:10,S004159,,add_to_cart,P048,,mobile,
E023357,2026-04-01T07:38:00,S004160,C0361,session_start,,direct,app,
E023358,2026-04-01T07:38:26,S004160,C0361,search,,77사이즈 원피스|0,app,
E023359,2026-04-01T12:53:00,S004161,C0350,session_start,,push,app,
E023360,2026-04-01T12:53:31,S004161,C0350,search,,여름 하객룩|7,app,
E023361,2026-04-01T12:53:39,S004161,C0350,view_category,,bottom,app,
E023362,2026-04-01T12:54:16,S004161,C0350,view_item,P048,,app,
E023363,2026-04-01T15:49:00,S004162,C0018,session_start,,search_ad,app,
E023364,2026-04-01T15:49:13,S004162,C0018,search,,블랙 슬랙스|11,app,
E023365,2026-04-01T15:49:38,S004162,C0018,view_category,,top,app,
E023366,2026-04-01T15:49:57,S004162,C0018,view_item,P030,,app,
E023367,2026-04-01T12:40:00,S004163,C0430,session_start,,organic,app,
E023368,2026-04-01T12:40:16,S004163,C0430,view_category,,bag,app,
E023369,2026-04-01T12:41:10,S004163,C0430,view_item,P073,,app,
E023370,2026-04-01T12:42:28,S004163,C0430,view_item,P075,,app,
E023371,2026-04-01T12:43:52,S004163,C0430,view_item,P080,,app,
E023372,2026-04-01T16:26:00,S004164,C0153,session_start,,search_ad,app,
E023373,2026-04-01T16:26:10,S004164,C0153,search,,데님 스커트|8,app,
E023374,2026-04-01T16:26:22,S004164,C0153,view_category,,top,app,
E023375,2026-04-01T16:26:40,S004164,C0153,apply_filter,,color=white,app,
E023376,2026-04-01T16:26:54,S004164,C0153,view_item,P023,,app,
E023377,2026-04-01T16:27:44,S004164,C0153,view_item,P021,,app,
E023378,2026-04-01T19:57:00,S004165,,session_start,,direct,mobile,
E023379,2026-04-01T19:57:12,S004165,,view_category,,bottom,mobile,
E023380,2026-04-01T19:57:24,S004165,,apply_filter,,price=50k_100k,mobile,
E023381,2026-04-01T19:58:35,S004165,,view_item,P055,,mobile,
E023382,2026-04-01T19:59:34,S004165,,view_item,P053,,mobile,
E023383,2026-04-01T20:00:27,S004165,,view_item,P052,,mobile,
E023384,2026-04-01T20:01:02,S004165,,view_item,P059,,mobile,
E023385,2026-04-01T20:01:23,S004165,,view_item,P055,,mobile,
E023386,2026-04-01T20:02:38,S004165,,view_item,P048,,mobile,
E023387,2026-04-01T20:02:41,S004165,,wishlist_add,P048,,mobile,
E023388,2026-04-01T10:08:00,S004166,C0171,session_start,,search_ad,mobile,
E023389,2026-04-01T10:08:29,S004166,C0171,search,,바라클라바|0,mobile,
E023390,2026-04-01T16:19:00,S004167,C0343,session_start,,push,desktop,
E023391,2026-04-01T16:19:06,S004167,C0343,view_category,,outer,desktop,
E023392,2026-04-01T16:19:18,S004167,C0343,apply_filter,,category=bottom,desktop,
E023393,2026-04-01T16:19:45,S004167,C0343,view_item,P004,,desktop,
E023394,2026-04-01T16:20:30,S004167,C0343,view_item,P008,,desktop,
E023395,2026-04-01T16:21:40,S004167,C0343,view_item,P008,,desktop,
E023396,2026-04-01T16:22:10,S004167,C0343,view_item,P008,,desktop,
E023397,2026-04-01T16:22:47,S004167,C0343,view_item,P016,,desktop,
E023398,2026-04-01T16:24:06,S004167,C0343,view_item,P017,,desktop,
E023399,2026-04-01T06:54:00,S004168,C0570,session_start,,push,mobile,
E023400,2026-04-01T06:54:29,S004168,C0570,view_category,,bottom,mobile,
E023401,2026-04-01T06:54:57,S004168,C0570,view_item,P049,,mobile,
E023402,2026-04-01T09:54:00,S004169,C0556,session_start,,organic,app,
E023403,2026-04-01T09:54:36,S004169,C0556,search,,가디건|20,app,
E023404,2026-04-01T09:54:52,S004169,C0556,view_category,,top,app,
E023405,2026-04-01T09:55:08,S004169,C0556,view_item,P035,,app,
E023406,2026-04-01T09:55:18,S004169,C0556,wishlist_add,P035,,app,
E023407,2026-04-01T15:49:00,S004170,,session_start,,search_ad,desktop,
E023408,2026-04-01T15:49:19,S004170,,view_category,,dress,desktop,
E023409,2026-04-01T15:49:35,S004170,,view_item,P071,,desktop,
E023410,2026-04-01T15:50:28,S004170,,view_item,P069,,desktop,
E023411,2026-04-01T15:51:03,S004170,,add_to_cart,P069,,desktop,
E023412,2026-04-01T15:51:39,S004170,,begin_checkout,P069,,desktop,
E023413,2026-04-01T21:30:00,S004171,,session_start,,direct,desktop,
E023414,2026-04-01T21:30:09,S004171,,view_category,,top,desktop,
E023415,2026-04-01T21:30:19,S004171,,apply_filter,,category=bottom,desktop,
E023416,2026-04-01T21:31:26,S004171,,view_item,P040,,desktop,
E023417,2026-04-01T17:03:00,S004172,C0451,session_start,,sns,app,
E023418,2026-04-01T17:03:21,S004172,C0451,search,,데님 스커트|8,app,
E023419,2026-04-01T17:03:37,S004172,C0451,view_category,,dress,app,
E023420,2026-04-01T17:03:40,S004172,C0451,apply_filter,,fit=오버핏,app,
E023421,2026-04-01T17:04:31,S004172,C0451,view_item,P072,,app,
E023422,2026-04-01T17:04:49,S004172,C0451,view_item,P064,,app,
E023423,2026-04-01T19:21:00,S004173,,session_start,,direct,mobile,
E023424,2026-04-01T19:21:17,S004173,,view_category,,outer,mobile,
E023425,2026-04-01T19:21:29,S004173,,apply_filter,,size=M,mobile,
E023426,2026-04-01T19:22:07,S004173,,view_item,P008,,mobile,
E023427,2026-04-01T19:23:35,S004173,,view_item,P015,,mobile,
E023428,2026-04-01T19:16:00,S004174,C0397,session_start,,direct,app,
E023429,2026-04-01T19:16:28,S004174,C0397,view_category,,dress,app,
E023430,2026-04-01T19:16:38,S004174,C0397,apply_filter,,color=gray,app,
E023431,2026-04-01T19:17:06,S004174,C0397,view_item,P069,,app,
E023432,2026-04-01T19:17:45,S004174,C0397,view_item,P064,,app,
E023433,2026-04-02T10:18:00,S004175,,session_start,,search_ad,mobile,
E023434,2026-04-02T10:18:25,S004175,,view_category,,outer,mobile,
E023435,2026-04-02T10:18:38,S004175,,apply_filter,,sort=popular,mobile,
E023436,2026-04-02T10:18:55,S004175,,view_item,P017,,mobile,
E023437,2026-04-02T10:19:06,S004175,,view_item,P006,,mobile,
E023438,2026-04-02T10:20:26,S004175,,view_item,P011,,mobile,
E023439,2026-04-02T10:20:47,S004175,,view_item,P001,,mobile,
E023440,2026-04-02T10:21:45,S004175,,view_item,P017,,mobile,
E023441,2026-04-02T10:22:36,S004175,,view_item,P001,,mobile,
E023442,2026-04-02T10:23:10,S004175,,add_to_cart,P001,,mobile,
E023443,2026-04-02T11:42:00,S004176,,session_start,,push,desktop,
E023444,2026-04-02T11:42:08,S004176,,view_category,,outer,desktop,
E023445,2026-04-02T11:42:12,S004176,,apply_filter,,price=over_200k,desktop,
E023446,2026-04-02T11:43:12,S004176,,view_item,P008,,desktop,
E023447,2026-04-02T11:43:44,S004176,,view_item,P015,,desktop,
E023448,2026-04-02T11:44:01,S004176,,view_item,P008,,desktop,
E023449,2026-04-02T11:44:25,S004176,,view_item,P009,,desktop,
E023450,2026-04-02T10:19:00,S004177,C0482,session_start,,organic,mobile,
E023451,2026-04-02T10:19:23,S004177,C0482,view_category,,outer,mobile,
E023452,2026-04-02T10:19:53,S004177,C0482,view_item,P012,,mobile,
E023453,2026-04-02T10:20:26,S004177,C0482,view_item,P013,,mobile,
E023454,2026-04-02T10:20:41,S004177,C0482,view_item,P013,,mobile,
E023455,2026-04-02T10:20:56,S004177,C0482,view_item,P017,,mobile,
E023456,2026-04-02T10:20:59,S004177,C0482,wishlist_add,P017,,mobile,
E023457,2026-04-02T10:30:00,S004178,,session_start,,organic,desktop,
E023458,2026-04-02T10:30:25,S004178,,view_category,,bottom,desktop,
E023459,2026-04-02T10:30:36,S004178,,apply_filter,,sort=newest,desktop,
E023460,2026-04-02T10:31:52,S004178,,view_item,P059,,desktop,
E023461,2026-04-02T10:33:14,S004178,,view_item,P055,,desktop,
E023462,2026-04-02T10:33:18,S004178,,wishlist_add,P055,,desktop,
E023463,2026-04-02T10:33:44,S004178,,add_to_cart,P055,,desktop,
E023464,2026-04-02T14:59:00,S004179,C0153,session_start,,search_ad,app,
E023465,2026-04-02T14:59:28,S004179,C0153,view_category,,dress,app,
E023466,2026-04-02T15:00:15,S004179,C0153,view_item,P070,,app,
E023467,2026-04-02T20:23:00,S004180,C0595,session_start,,direct,mobile,
E023468,2026-04-02T20:23:05,S004180,C0595,search,,반팔 티셔츠|0,mobile,
E023469,2026-04-02T20:23:13,S004180,C0595,view_category,,outer,mobile,
