session_id,page,element,x,y,device
S004965,product_detail,size_chart,855,699,mobile
S004965,product_detail,wishlist,1168,947,mobile
S004965,product_detail,main_image,375,528,mobile
S004965,product_detail,main_image,518,651,mobile
S004966,product_detail,main_image,353,668,app
S004966,product_detail,reviews_tab,575,1269,app
S004966,product_detail,main_image,349,517,app
S004966,product_detail,add_to_cart,974,934,app
S004966,product_detail,size_chart,980,705,app
S004967,product_detail,size_chart,892,705,mobile
S004967,product_detail,main_image,359,300,mobile
S004968,product_detail,main_image,418,389,app
S004968,product_detail,main_image,383,406,app
S004970,product_detail,detail_text,606,1675,app
S004970,product_detail,add_to_cart,1023,933,app
S004971,product_detail,main_image,347,322,mobile
S004971,product_detail,main_image,528,580,mobile
S004972,product_detail,main_image,418,597,app
S004972,product_detail,reviews_tab,299,1236,app
S004972,product_detail,main_image,529,513,app
S004973,product_detail,size_chart,821,708,mobile
S004973,product_detail,size_chart,815,707,mobile
S004973,product_detail,coupon_banner,399,234,mobile
S004974,product_detail,main_image,365,107,desktop
S004975,product_detail,reviews_tab,546,1262,mobile
S004975,product_detail,coupon_banner,639,209,mobile
S004975,product_detail,coupon_banner,769,233,mobile
S004975,product_detail,main_image,275,343,mobile
S004975,product_detail,add_to_cart,1109,926,mobile
S004975,product_detail,main_image,550,611,mobile
S004975,product_detail,detail_text,383,2258,mobile
S004975,product_detail,main_image,474,784,mobile
S004976,product_detail,reviews_tab,392,1244,mobile
S004976,product_detail,detail_text,835,1962,mobile
S004977,product_detail,thumbnails,119,823,app
S004978,product_detail,detail_text,800,1868,desktop
S004978,product_detail,thumbnails,202,607,desktop
S004978,product_detail,size_chart,930,678,desktop
S004980,product_detail,size_chart,955,718,desktop
S004980,product_detail,main_image,360,483,desktop
S004981,product_detail,size_chart,940,729,app
S004981,product_detail,coupon_banner,547,254,app
S004982,product_detail,add_to_cart,892,967,app
S004983,product_detail,main_image,434,504,mobile
S004984,product_detail,main_image,410,594,mobile
S004984,product_detail,main_image,695,649,mobile
S004984,product_detail,coupon_banner,767,215,mobile
S004985,product_detail,add_to_cart,1002,897,app
S004985,product_detail,add_to_cart,933,938,app
S004987,product_detail,thumbnails,83,929,app
S004987,product_detail,reviews_tab,612,1267,app
S004988,product_detail,detail_text,649,1636,app
S004988,product_detail,add_to_cart,843,938,app
S004990,product_detail,add_to_cart,1080,929,mobile
S004990,product_detail,add_to_cart,1128,912,mobile
S004990,product_detail,size_chart,962,723,mobile
S004990,product_detail,main_image,384,664,mobile
S004990,product_detail,thumbnails,182,899,mobile
S004991,product_detail,reviews_tab,664,1230,desktop
S004991,product_detail,add_to_cart,839,925,desktop
S004992,product_detail,reviews_tab,405,1230,desktop
S004992,product_detail,reviews_tab,634,1247,desktop
S004993,product_detail,main_image,342,347,app
S004993,product_detail,size_chart,886,716,app
S004993,product_detail,reviews_tab,808,1223,app
S004994,product_detail,main_image,437,641,mobile
S004994,product_detail,add_to_cart,903,903,mobile
S004995,product_detail,reviews_tab,783,1257,mobile
S004995,product_detail,main_image,854,800,mobile
S004996,product_detail,add_to_cart,804,924,mobile
S004996,product_detail,main_image,492,545,mobile
S004996,product_detail,reviews_tab,748,1236,mobile
S004996,product_detail,size_chart,952,743,mobile
S004997,product_detail,size_chart,880,699,mobile
S004997,product_detail,wishlist,1135,903,mobile
S004998,product_detail,coupon_banner,667,146,mobile
S004998,product_detail,wishlist,1152,943,mobile
S004998,product_detail,thumbnails,144,739,mobile
S004999,product_detail,add_to_cart,1080,904,app
S004999,product_detail,size_chart,927,692,app
S004999,product_detail,add_to_cart,966,898,app
S005000,product_detail,detail_text,625,2384,mobile
S005000,product_detail,size_chart,889,718,mobile
S005000,product_detail,coupon_banner,480,242,mobile
S005000,product_detail,main_image,509,380,mobile
S005001,product_detail,size_chart,912,694,mobile
S005002,product_detail,add_to_cart,849,892,app
S005002,product_detail,reviews_tab,642,1221,app
S005002,product_detail,main_image,377,657,app
S005003,product_detail,main_image,436,638,app
S005003,product_detail,size_chart,1000,718,app
S005004,product_detail,detail_text,669,1850,mobile
S005004,product_detail,main_image,592,532,mobile
S005004,product_detail,add_to_cart,765,925,mobile
S005005,product_detail,add_to_cart,1189,901,mobile
S005005,product_detail,add_to_cart,853,918,mobile
S005007,product_detail,main_image,369,420,mobile
S005007,product_detail,size_chart,878,680,mobile
S005008,product_detail,main_image,428,401,mobile
S005008,product_detail,add_to_cart,1003,926,mobile
S005008,product_detail,detail_text,605,1749,mobile
S005008,product_detail,wishlist,1173,923,mobile
S005009,product_detail,add_to_cart,1048,927,mobile
S005009,product_detail,coupon_banner,665,254,mobile
S005009,product_detail,size_chart,901,694,mobile
S005009,product_detail,main_image,453,359,mobile
S005010,product_detail,main_image,560,449,mobile
S005011,product_detail,main_image,537,593,app
S005011,product_detail,size_chart,908,704,app
S005011,product_detail,size_chart,1032,687,app
S005012,product_detail,size_chart,946,668,mobile
S005012,product_detail,size_chart,1052,686,mobile
S005012,product_detail,size_chart,918,663,mobile
S005013,product_detail,size_chart,885,697,mobile
S005013,product_detail,reviews_tab,933,1271,mobile
S005014,product_detail,add_to_cart,950,906,desktop
S005014,product_detail,reviews_tab,627,1219,desktop
S005016,product_detail,main_image,519,314,mobile
S005016,product_detail,detail_text,742,1823,mobile
S005016,product_detail,add_to_cart,1064,934,mobile
S005016,product_detail,main_image,368,441,mobile
S005016,product_detail,coupon_banner,439,214,mobile
S005016,product_detail,reviews_tab,546,1239,mobile
S005017,product_detail,size_chart,848,723,mobile
S005017,product_detail,reviews_tab,344,1276,mobile
S005019,product_detail,detail_text,251,2599,app
S005019,product_detail,size_chart,875,696,app
S005020,product_detail,wishlist,1124,894,app
S005020,product_detail,add_to_cart,1134,923,app
S005020,product_detail,add_to_cart,1010,885,app
S005020,product_detail,coupon_banner,683,155,app
S005021,product_detail,coupon_banner,444,217,app
S005022,product_detail,main_image,562,415,desktop
S005023,product_detail,main_image,392,886,app
S005023,product_detail,size_chart,877,699,app
S005023,product_detail,reviews_tab,1007,1243,app
S005024,product_detail,thumbnails,161,774,desktop
S005024,product_detail,detail_text,403,2198,desktop
S005025,product_detail,detail_text,914,1925,app
S005025,product_detail,size_chart,796,711,app
S005025,product_detail,main_image,445,602,app
S005025,product_detail,reviews_tab,520,1252,app
S005026,product_detail,detail_text,250,1807,mobile
S005026,product_detail,reviews_tab,502,1265,mobile
S005026,product_detail,size_chart,846,685,mobile
S005027,product_detail,add_to_cart,1065,917,desktop
S005027,product_detail,size_chart,977,681,desktop
S005028,product_detail,size_chart,894,685,app
S005028,product_detail,main_image,540,163,app
S005029,product_detail,reviews_tab,852,1240,mobile
S005031,product_detail,size_chart,1067,728,desktop
S005031,product_detail,thumbnails,174,702,desktop
S005031,product_detail,detail_text,401,2466,desktop
S005032,product_detail,main_image,359,520,desktop
S005032,product_detail,main_image,536,293,desktop
S005032,product_detail,size_chart,907,683,desktop
S005032,product_detail,thumbnails,207,803,desktop
S005033,product_detail,main_image,474,853,mobile
S005033,product_detail,size_chart,842,723,mobile
S005033,product_detail,main_image,316,334,mobile
S005033,product_detail,size_chart,918,716,mobile
S005033,product_detail,main_image,316,570,mobile
S005034,product_detail,reviews_tab,689,1249,desktop
S005034,product_detail,detail_text,766,2227,desktop
S005034,product_detail,wishlist,1154,911,desktop
S005035,product_detail,thumbnails,139,814,mobile
S005036,product_detail,wishlist,1178,874,mobile
S005038,product_detail,reviews_tab,634,1224,mobile
S005038,product_detail,main_image,437,539,mobile
S005039,product_detail,coupon_banner,319,206,app
S005043,product_detail,size_chart,945,685,app
S005043,product_detail,thumbnails,106,770,app
S005044,product_detail,main_image,503,421,app
S005044,product_detail,main_image,349,425,app
S005044,product_detail,reviews_tab,712,1255,app
S005044,product_detail,add_to_cart,1027,933,app
S005044,product_detail,detail_text,297,1908,app
S005045,product_detail,wishlist,1166,945,app
S005046,product_detail,add_to_cart,798,936,app
S005046,product_detail,coupon_banner,425,211,app
S005048,product_detail,size_chart,886,687,app
S005048,product_detail,thumbnails,199,668,app
S005049,product_detail,main_image,434,230,mobile
S005050,product_detail,thumbnails,210,590,desktop
S005050,product_detail,wishlist,1178,898,desktop
S005051,product_detail,main_image,422,432,mobile
S005051,product_detail,main_image,256,413,mobile
S005052,product_detail,coupon_banner,350,239,app
S005052,product_detail,size_chart,890,708,app
S005053,product_detail,main_image,487,526,app
S005053,product_detail,add_to_cart,1114,919,app
S005055,product_detail,add_to_cart,976,932,app
S005056,product_detail,detail_text,1121,1676,mobile
S005056,product_detail,reviews_tab,747,1283,mobile
S005057,product_detail,size_chart,972,725,mobile
S005057,product_detail,reviews_tab,659,1270,mobile
S005058,product_detail,main_image,122,485,mobile
S005058,product_detail,add_to_cart,898,889,mobile
S005058,product_detail,main_image,386,654,mobile
S005058,product_detail,main_image,268,397,mobile
S005061,product_detail,size_chart,914,711,mobile
S005061,product_detail,reviews_tab,466,1246,mobile
S005061,product_detail,reviews_tab,814,1241,mobile
S005061,product_detail,add_to_cart,879,901,mobile
S005062,product_detail,wishlist,1141,946,app
S005062,product_detail,wishlist,1143,914,app
S005062,product_detail,size_chart,892,719,app
S005062,product_detail,main_image,609,503,app
S005063,product_detail,reviews_tab,560,1209,desktop
S005063,product_detail,add_to_cart,977,908,desktop
S005063,product_detail,size_chart,1027,696,desktop
S005064,product_detail,detail_text,963,2130,app
S005064,product_detail,main_image,424,349,app
S005065,product_detail,add_to_cart,1081,925,mobile
S005065,product_detail,main_image,186,569,mobile
S005066,product_detail,main_image,653,277,app
S005067,product_detail,reviews_tab,419,1234,app
S005067,product_detail,size_chart,875,710,app
S005070,product_detail,thumbnails,169,959,mobile
S005070,product_detail,main_image,445,843,mobile
S005070,product_detail,main_image,387,585,mobile
S005070,product_detail,size_chart,987,713,mobile
S005071,product_detail,main_image,348,773,desktop
S005071,product_detail,detail_text,501,1704,desktop
S005071,product_detail,main_image,521,656,desktop
S005072,product_detail,wishlist,1136,916,mobile
S005072,product_detail,size_chart,844,696,mobile
S005073,product_detail,main_image,290,362,mobile
S005073,product_detail,main_image,520,952,mobile
S005073,product_detail,detail_text,386,2148,mobile
S005073,product_detail,size_chart,806,700,mobile
S005075,product_detail,size_chart,875,689,mobile
S005075,product_detail,add_to_cart,869,913,mobile
S005077,product_detail,detail_text,709,2116,mobile
S005077,product_detail,coupon_banner,700,217,mobile
S005077,product_detail,main_image,335,554,mobile
S005077,product_detail,size_chart,933,703,mobile
S005077,product_detail,main_image,483,301,mobile
S005078,product_detail,add_to_cart,1099,949,app
S005078,product_detail,main_image,599,521,app
S005079,product_detail,main_image,471,555,mobile
S005080,product_detail,add_to_cart,1002,928,app
S005080,product_detail,main_image,313,261,app
S005081,product_detail,main_image,453,531,desktop
S005081,product_detail,size_chart,841,701,desktop
S005081,product_detail,main_image,630,593,desktop
S005082,product_detail,detail_text,283,2345,mobile
S005083,product_detail,size_chart,982,670,mobile
S005085,product_detail,reviews_tab,622,1250,desktop
S005085,product_detail,main_image,326,703,desktop
S005085,product_detail,size_chart,914,657,desktop
S005085,product_detail,thumbnails,163,912,desktop
S005086,product_detail,size_chart,995,680,desktop
S005086,product_detail,reviews_tab,532,1202,desktop
S005086,product_detail,size_chart,985,709,desktop
S005086,product_detail,add_to_cart,1046,939,desktop
S005088,product_detail,reviews_tab,1008,1260,app
S005088,product_detail,detail_text,345,1682,app
S005090,product_detail,size_chart,928,708,app
S005090,product_detail,thumbnails,133,542,app
S005091,product_detail,main_image,393,544,mobile
S005091,product_detail,add_to_cart,1279,923,mobile
S005092,product_detail,main_image,482,654,desktop
S005093,product_detail,reviews_tab,415,1236,mobile
S005093,product_detail,main_image,757,709,mobile
S005096,product_detail,main_image,316,279,app
S005096,product_detail,size_chart,782,697,app
S005096,product_detail,add_to_cart,797,908,app
S005096,product_detail,size_chart,838,678,app
S005096,product_detail,size_chart,931,719,app
S005097,product_detail,reviews_tab,732,1221,app
S005098,product_detail,add_to_cart,858,919,mobile
S005098,product_detail,reviews_tab,776,1238,mobile
S005099,product_detail,main_image,439,730,mobile
S005099,product_detail,reviews_tab,627,1231,mobile
S005099,product_detail,reviews_tab,554,1284,mobile
S005101,product_detail,size_chart,819,698,app
S005102,product_detail,coupon_banner,872,215,app
S005102,product_detail,main_image,485,470,app
S005102,product_detail,detail_text,38,1373,app
S005102,product_detail,reviews_tab,581,1276,app
S005103,product_detail,wishlist,1159,899,mobile
S005103,product_detail,add_to_cart,1005,902,mobile
S005104,product_detail,add_to_cart,1061,930,mobile
S005104,product_detail,thumbnails,189,847,mobile
S005105,product_detail,main_image,223,180,app
S005105,product_detail,reviews_tab,762,1241,app
S005105,product_detail,size_chart,976,693,app
S005106,product_detail,main_image,507,498,mobile
S005106,product_detail,reviews_tab,915,1233,mobile
S005106,product_detail,main_image,306,314,mobile
S005107,product_detail,main_image,376,396,mobile
