review_id,product_id,customer_id,created_at,rating,size_purchased,height_cm,weight_kg,fit,text,aspect_labels
R01321,P028,C0153,2026-03-22,5,M,179,78,small,세일가에 잘 샀어요. 배송이 빨라요.,price:pos;delivery:pos
R01322,P042,C0283,2026-05-25,2,M,169,40,large,박스가 찌그러져 왔어요. 원단이 뻣뻣해요.,delivery:neg;material:neg
R01323,P008,C0502,2026-01-31,4,L,154,61,large,한 치수 크게 사야 해요. 색감이 고급스러워요.,size:neg;color:pos
R01324,P040,C0325,2026-05-30,4,S,158,55,large,사이즈가 생각보다 작아요. 색감이 고급스러워요.,size:neg;color:pos
R01325,P008,C0358,2026-01-26,3,M,163,51,true_to_size,가격에 비해 아쉬워요. 소재가 부드럽고 촉감이 좋아요.,price:neg;material:pos
R01326,P040,C0294,2026-05-14,5,S,157,58,small,세일가에 잘 샀어요.,price:pos
R01327,P027,C0109,2026-02-11,3,L,174,71,true_to_size,보풀이 금방 생겨요. 핏이 예쁘게 떨어져요.,material:neg;size:pos
R01328,P040,C0271,2026-06-20,1,S,175,69,small,이 가격이면 다른 데가 나아요.,price:neg
R01329,P066,C0112,2026-04-26,3,S,163,65,small,두께감이 적당해요. 배송이 일주일 넘게 걸렸어요.,material:pos;delivery:neg
R01330,P044,C0317,2026-03-27,4,M,167,56,true_to_size,보풀이 금방 생겨요. 색감이 고급스러워요. 포장이 꼼꼼했어요.,material:neg;color:pos;delivery:pos
R01331,P040,C0268,2026-03-11,5,L,159,55,large,포장이 꼼꼼했어요. 세일가에 잘 샀어요.,delivery:pos;price:pos
R01332,P001,C0447,2026-01-30,3,L,170,61,true_to_size,가격에 비해 아쉬워요. 소재가 부드럽고 촉감이 좋아요.,price:neg;material:pos
R01333,P038,C0481,2026-06-06,4,M,172,51,true_to_size,색감이 고급스러워요. 가격에 비해 아쉬워요.,color:pos;price:neg
R01334,P049,C0110,2026-04-03,4,L,159,66,large,포장이 꼼꼼했어요. 원단이 고급스러워요.,delivery:pos;material:pos
R01335,P080,C0171,2026-06-22,2,FREE,159,45,large,기장이 너무 길어요.,size:neg
R01336,P028,C0153,2026-01-31,3,M,175,65,small,배송이 빨라요. 보풀이 금방 생겨요. 한 치수 크게 사야 해요.,delivery:pos;material:neg;size:neg
R01337,P027,C0153,2026-04-30,4,S,183,59,small,색감이 고급스러워요.,color:pos
R01338,P017,C0206,2026-02-27,4,S,177,86,small,원단이 고급스러워요. 가격에 비해 아쉬워요.,material:pos;price:neg
R01339,P053,C0077,2026-04-28,4,S,164,49,true_to_size,핏이 예쁘게 떨어져요. 가격 대비 만족해요.,size:pos;price:pos
R01340,P017,C0544,2026-01-28,2,L,159,68,large,소재가 얇고 비쳐요.,material:neg
R01341,P066,C0190,2026-05-16,2,M,152,50,large,색상이 사진보다 어두워요.,color:neg
R01342,P006,C0450,2026-03-22,5,S,177,70,small,소재가 부드럽고 촉감이 좋아요. 색감이 고급스러워요.,material:pos;color:pos
R01343,P040,C0596,2026-05-19,3,M,169,68,small,색감이 고급스러워요. 사이즈가 생각보다 작아요.,color:pos;size:neg
R01344,P066,C0033,2026-04-26,4,M,181,74,small,가격에 비해 아쉬워요. 배송이 빨라요.,price:neg;delivery:pos
R01345,P059,C0299,2026-06-30,1,M,165,54,true_to_size,한 치수 크게 사야 해요. 가격에 비해 아쉬워요.,size:neg;price:neg
R01346,P021,C0567,2026-03-11,4,M,181,70,small,가격 대비 만족해요. 한 치수 크게 사야 해요. 배송이 빨라요.,price:pos;size:neg;delivery:pos
R01347,P077,C0262,2026-02-23,3,FREE,156,50,large,포장이 꼼꼼했어요. 기장이 너무 길어요.,delivery:pos;size:neg
R01348,P072,C0467,2026-02-13,3,S,157,54,true_to_size,보풀이 금방 생겨요. 색감이 고급스러워요. 배송이 빨라요.,material:neg;color:pos;delivery:pos
R01349,P023,C0388,2026-02-02,5,M,156,73,small,원단이 고급스러워요. 배송이 빨라요.,material:pos;delivery:pos
R01350,P008,C0416,2026-01-26,2,L,166,57,true_to_size,소재가 얇고 비쳐요. 가격에 비해 아쉬워요.,material:neg;price:neg
R01351,P001,C0052,2026-05-09,5,S,165,54,true_to_size,핏이 예쁘게 떨어져요. 색상이 화면과 똑같아요. 가격 대비 만족해요.,size:pos;color:pos;price:pos
R01352,P008,C0033,2026-05-07,5,L,178,68,true_to_size,가격 대비 만족해요. 색감이 고급스러워요.,price:pos;color:pos
R01353,P063,C0268,2026-03-24,5,M,173,70,true_to_size,세일가에 잘 샀어요.,price:pos
R01354,P063,C0240,2026-06-05,5,M,158,63,true_to_size,세일가에 잘 샀어요.,price:pos
R01355,P040,C0213,2026-04-25,2,S,162,61,true_to_size,원단이 뻣뻣해요.,material:neg
R01356,P066,C0526,2026-04-13,2,L,161,57,large,화면과 색이 달라요. 한 치수 크게 사야 해요.,color:neg;size:neg
R01357,P008,C0293,2026-06-19,3,M,161,50,large,두께감이 적당해요. 배송이 일주일 넘게 걸렸어요.,material:pos;delivery:neg
R01358,P064,C0350,2026-04-08,4,L,149,53,large,색감이 고급스러워요.,color:pos
R01359,P066,C0436,2026-07-17,2,S,159,58,small,배송이 일주일 넘게 걸렸어요.,delivery:neg
R01360,P055,C0123,2026-03-23,5,M,168,87,small,색상이 화면과 똑같아요. 가격 대비 만족해요.,color:pos;price:pos
R01361,P061,C0595,2026-04-16,2,S,167,53,small,기장이 너무 길어요.,size:neg
R01362,P017,C0523,2026-01-31,5,M,164,50,true_to_size,가격 대비 만족해요. 사이즈가 딱 맞아요. 원단이 고급스러워요.,price:pos;size:pos;material:pos
R01363,P003,C0259,2026-02-14,3,S,154,46,true_to_size,색상이 화면과 똑같아요. 이 가격이면 다른 데가 나아요.,color:pos;price:neg
R01364,P030,C0496,2026-05-29,5,L,165,44,large,배송이 빨라요. 색상이 화면과 똑같아요.,delivery:pos;color:pos
R01365,P008,C0001,2026-02-06,4,L,164,76,true_to_size,두께감이 적당해요.,material:pos
R01366,P028,C0526,2026-06-12,5,M,161,67,true_to_size,색감이 고급스러워요. 세일가에 잘 샀어요. 정사이즈라 고민 없이 골랐어요.,color:pos;price:pos;size:pos
R01367,P045,C0283,2026-06-18,5,XL,162,59,large,포장이 꼼꼼했어요.,delivery:pos
R01368,P010,C0113,2026-07-13,4,S,153,43,true_to_size,핏이 예쁘게 떨어져요.,size:pos
R01369,P061,C0469,2026-04-05,2,L,150,57,large,이 가격이면 다른 데가 나아요.,price:neg
R01370,P021,C0473,2026-04-09,3,L,165,65,large,원단이 뻣뻣해요. 배송이 일주일 넘게 걸렸어요. 가격 대비 만족해요.,material:neg;delivery:neg;price:pos
R01371,P040,C0312,2026-02-24,4,M,180,66,small,색감이 고급스러워요.,color:pos
R01372,P002,C0321,2026-01-13,2,L,162,62,large,한 치수 크게 사야 해요. 화면과 색이 달라요. 원단이 뻣뻣해요.,size:neg;color:neg;material:neg
R01373,P025,C0277,2026-04-17,4,L,161,65,large,한 치수 크게 사야 해요. 포장이 꼼꼼했어요.,size:neg;delivery:pos
R01374,P042,C0190,2026-04-04,2,L,161,52,large,박스가 찌그러져 왔어요.,delivery:neg
R01375,P040,C0515,2026-05-18,5,M,169,49,true_to_size,가격 대비 만족해요.,price:pos
R01376,P057,C0283,2026-02-02,3,M,156,70,true_to_size,소재가 얇고 비쳐요. 배송이 빨라요.,material:neg;delivery:pos
R01377,P030,C0080,2026-01-24,5,M,160,67,true_to_size,포장이 꼼꼼했어요. 원단이 고급스러워요. 가격 대비 만족해요.,delivery:pos;material:pos;price:pos
R01378,P006,C0583,2026-02-12,5,M,169,50,true_to_size,핏이 예쁘게 떨어져요.,size:pos
R01379,P061,C0479,2026-04-10,5,M,161,54,true_to_size,색상이 화면과 똑같아요.,color:pos
R01380,P045,C0361,2026-03-14,2,L,165,47,large,배송이 일주일 넘게 걸렸어요.,delivery:neg
R01381,P004,C0447,2026-04-12,5,M,152,47,large,색상이 화면과 똑같아요.,color:pos
R01382,P055,C0110,2026-02-18,2,M,168,59,true_to_size,박스가 찌그러져 왔어요. 색상이 사진보다 어두워요.,delivery:neg;color:neg
R01383,P044,C0577,2026-07-08,4,M,175,73,small,보풀이 금방 생겨요. 배송이 빨라요.,material:neg;delivery:pos
R01384,P016,C0579,2026-02-10,3,L,168,40,large,세일가에 잘 샀어요. 색상이 사진보다 어두워요. 배송이 일주일 넘게 걸렸어요.,price:pos;color:neg;delivery:neg
R01385,P007,C0418,2026-04-12,3,S,167,60,small,색감이 고급스러워요. 박스가 찌그러져 왔어요. 사이즈가 생각보다 작아요.,color:pos;delivery:neg;size:neg
R01386,P036,C0479,2026-04-27,4,L,158,51,large,가격 대비 만족해요. 배송이 빨라요.,price:pos;delivery:pos
R01387,P008,C0357,2026-03-24,4,L,153,56,large,보풀이 금방 생겨요. 색상이 화면과 똑같아요.,material:neg;color:pos
R01388,P006,C0320,2026-01-26,4,S,161,49,true_to_size,사이즈가 딱 맞아요.,size:pos
R01389,P059,C0146,2026-03-05,2,M,168,65,small,이 가격이면 다른 데가 나아요.,price:neg
R01390,P055,C0182,2026-04-02,3,XL,179,83,true_to_size,화면과 색이 달라요. 정사이즈라 고민 없이 골랐어요.,color:neg;size:pos
R01391,P045,C0577,2026-05-13,5,S,177,65,small,배송이 빨라요.,delivery:pos
R01392,P059,C0068,2026-06-17,5,S,180,67,small,포장이 꼼꼼했어요. 세일가에 잘 샀어요. 색상이 화면과 똑같아요.,delivery:pos;price:pos;color:pos
R01393,P061,C0564,2026-03-23,3,S,163,47,true_to_size,소재가 부드럽고 촉감이 좋아요. 색상이 사진보다 어두워요.,material:pos;color:neg
R01394,P028,C0572,2026-03-05,3,L,161,58,large,화면과 색이 달라요. 두께감이 적당해요. 박스가 찌그러져 왔어요.,color:neg;material:pos;delivery:neg
R01395,P008,C0218,2026-01-31,5,S,160,50,small,가격 대비 만족해요.,price:pos
R01396,P080,C0504,2026-05-11,4,FREE,160,45,large,색상이 화면과 똑같아요. 사이즈가 생각보다 작아요.,color:pos;size:neg
R01397,P040,C0127,2026-02-01,5,L,163,50,large,가격 대비 만족해요.,price:pos
R01398,P051,C0001,2026-06-08,5,M,177,75,small,원단이 고급스러워요.,material:pos
R01399,P050,C0033,2026-01-26,5,M,175,59,true_to_size,핏이 예쁘게 떨어져요. 색감이 고급스러워요. 소재가 부드럽고 촉감이 좋아요.,size:pos;color:pos;material:pos
R01400,P055,C0140,2026-03-31,4,L,166,48,large,한 치수 크게 사야 해요. 세일가에 잘 샀어요.,size:neg;price:pos
